;Country;Year;Sex;BMI;SBP;FAT;AtRisk
11224;Venezuela;1981;female;24.81088;131.9131;5.228271;No
11225;Venezuela;1982;female;24.92702;131.5262;5.198651;No
11226;Venezuela;1983;female;25.03337;131.1202;5.163537;Yes
11227;Venezuela;1984;female;25.15139;130.7205;5.127543;Yes
11228;Venezuela;1985;female;25.2552;130.3194;5.092072;Yes
11229;Venezuela;1986;female;25.35179;129.93;5.060114;No
11230;Venezuela;1987;female;25.4679;129.5669;5.028649;No
11231;Venezuela;1988;female;25.60239;129.2399;5.000564;No
11232;Venezuela;1989;female;25.69095;128.861;4.969863;No
11233;Venezuela;1990;female;25.79587;128.5352;4.941041;No
11234;Venezuela;1991;female;25.91691;128.2534;4.916784;No
11235;Venezuela;1992;female;26.05656;127.9876;4.897151;No
11236;Venezuela;1993;female;26.1888;127.6835;4.880793;No
11237;Venezuela;1994;female;26.31752;127.354;4.862783;No
11238;Venezuela;1995;female;26.45717;127.0478;4.846298;No
11239;Venezuela;1996;female;26.59037;126.7141;4.832348;No
11240;Venezuela;1997;female;26.71774;126.4018;4.8232;No
11241;Venezuela;1998;female;26.85418;126.0919;4.816241;No
11242;Venezuela;1999;female;26.97484;125.7926;4.808829;No
11243;Venezuela;2000;female;27.09799;125.5304;4.804634;No
11244;Venezuela;2001;female;27.22866;125.2766;4.803546;No
11245;Venezuela;2002;female;27.32819;124.9664;4.802348;No
11246;Venezuela;2003;female;27.4224;124.6912;4.796228;No
11247;Venezuela;2004;female;27.5487;124.4685;4.798528;No
11248;Venezuela;2005;female;27.68868;124.2583;4.804093;No
11249;Venezuela;2006;female;27.8335;124.0539;4.81586;No
11250;Venezuela;2007;female;27.98427;123.8766;4.827959;No
11251;Venezuela;2008;female;28.13408;123.7029;4.841067;No
11252;Vietnam;1980;male;19.01394;123.1646;4.445871;No
11253;Vietnam;1981;male;19.03902;123.0653;4.434084;No
11254;Vietnam;1982;male;19.06804;123.003;4.425484;No
11255;Vietnam;1983;male;19.09675;122.9304;4.418735;No
11256;Vietnam;1984;male;19.13046;122.8695;4.413914;No
11257;Vietnam;1985;male;19.16397;122.8273;4.410731;No
11258;Vietnam;1986;male;19.1974;122.7812;4.405201;No
11259;Vietnam;1987;male;19.23481;122.8168;4.400823;No
11260;Vietnam;1988;male;19.2709;122.8663;4.397388;No
11261;Vietnam;1989;male;19.31105;122.951;4.394638;No
11262;Vietnam;1990;male;19.3515;123.0369;4.391512;No
11263;Vietnam;1991;male;19.39625;123.145;4.388794;No
11264;Vietnam;1992;male;19.45212;123.2973;4.388053;No
11265;Vietnam;1993;male;19.51493;123.4103;4.386881;No
11266;Vietnam;1994;male;19.58757;123.5599;4.388207;No
11267;Vietnam;1995;male;19.66996;123.7293;4.391332;No
11268;Vietnam;1996;male;19.75854;123.9314;4.396468;No
11269;Vietnam;1997;male;19.84794;124.1574;4.40448;No
11270;Vietnam;1998;male;19.9358;124.357;4.411141;No
11271;Vietnam;1999;male;20.02081;124.5529;4.417583;No
11272;Vietnam;2000;male;20.10343;124.7706;4.427238;No
11273;Vietnam;2001;male;20.18623;124.9888;4.43688;No
11274;Vietnam;2002;male;20.27145;125.2282;4.448647;No
11275;Vietnam;2003;male;20.36402;125.47;4.459976;No
11276;Vietnam;2004;male;20.46585;125.7135;4.471781;No
11277;Vietnam;2005;male;20.57277;125.9538;4.483698;No
11278;Vietnam;2006;male;20.68655;126.1855;4.496823;No
11279;Vietnam;2007;male;20.80189;126.3877;4.509924;No
11280;Vietnam;2008;male;20.9163;126.5792;4.523233;No
11281;Vietnam;1980;female;18.59363;117.117;4.484098;No
11282;Vietnam;1981;female;18.6576;117.2861;4.475724;No
11283;Vietnam;1982;female;18.72457;117.4682;4.469477;No
11284;Vietnam;1983;female;18.79698;117.6367;4.464522;No
11285;Vietnam;1984;female;18.8814;117.8167;4.461065;No
11286;Vietnam;1985;female;18.96272;117.9924;4.458383;No
11287;Vietnam;1986;female;19.04176;118.1809;4.454817;No
11288;Vietnam;1987;female;19.11562;118.3846;4.45287;No
11289;Vietnam;1988;female;19.18626;118.5862;4.451279;No
11290;Vietnam;1989;female;19.25757;118.7982;4.451446;No
11291;Vietnam;1990;female;19.32976;119.0155;4.450988;No
11292;Vietnam;1991;female;19.39894;119.2403;4.451299;No
11293;Vietnam;1992;female;19.47289;119.482;4.454549;No
11294;Vietnam;1993;female;19.56675;119.7265;4.458205;No
11295;Vietnam;1994;female;19.66655;119.9687;4.464587;No
11296;Vietnam;1995;female;19.77448;120.2081;4.472691;No
11297;Vietnam;1996;female;19.88533;120.4431;4.482601;No
11298;Vietnam;1997;female;19.98638;120.6607;4.494399;No
11299;Vietnam;1998;female;20.09229;120.8651;4.505715;No
11300;Vietnam;1999;female;20.19513;121.0523;4.517657;No
11301;Vietnam;2000;female;20.29185;121.2064;4.532465;No
11302;Vietnam;2001;female;20.38658;121.3575;4.548348;No
11303;Vietnam;2002;female;20.47612;121.4875;4.565701;No
11304;Vietnam;2003;female;20.57236;121.6101;4.583491;No
11305;Vietnam;2004;female;20.67219;121.7133;4.601876;No
11306;Vietnam;2005;female;20.7732;121.8003;4.620143;No
11307;Vietnam;2006;female;20.8745;121.8712;4.639273;No
11308;Vietnam;2007;female;20.9751;121.9161;4.658402;No
11309;Vietnam;2008;female;21.065;121.9367;4.67733;No
11310;West Bank and Gaza;1980;male;24.31624;128.8655;4.70074;No
11311;West Bank and Gaza;1981;male;24.40192;128.8779;4.698222;No
11312;West Bank and Gaza;1982;male;24.48713;128.8883;4.696281;No
11313;West Bank and Gaza;1983;male;24.57107;128.8755;4.692876;No
11314;West Bank and Gaza;1984;male;24.65582;128.8605;4.689341;No
11315;West Bank and Gaza;1985;male;24.74148;128.8414;4.685539;No
11316;West Bank and Gaza;1986;male;24.82984;128.8568;4.684649;No
11317;West Bank and Gaza;1987;male;24.91615;128.8661;4.682573;No
11318;West Bank and Gaza;1988;male;25.00108;128.8756;4.679473;No
11319;West Bank and Gaza;1989;male;25.08593;128.8835;4.676348;No
11320;West Bank and Gaza;1990;male;25.17834;128.9075;4.675855;No
11321;West Bank and Gaza;1991;male;25.27187;128.9207;4.674901;No
11322;West Bank and Gaza;1992;male;25.37683;128.9645;4.676792;No
11323;West Bank and Gaza;1993;male;25.48893;129.0309;4.68021;No
11324;West Bank and Gaza;1994;male;25.61249;129.1004;4.685367;No
11325;West Bank and Gaza;1995;male;25.73496;129.1385;4.690419;No
11326;West Bank and Gaza;1996;male;25.87428;128.9505;4.677982;No
11327;West Bank and Gaza;1997;male;26.01468;128.8259;4.670998;No
11328;West Bank and Gaza;1998;male;26.15144;128.7871;4.66702;No
11329;West Bank and Gaza;1999;male;26.2824;128.8136;4.665962;No
11330;West Bank and Gaza;2000;male;26.39074;128.841;4.660578;No
11331;West Bank and Gaza;2001;male;26.457;128.8425;4.645858;No
11332;West Bank and Gaza;2002;male;26.48925;128.8105;4.622262;No
11333;West Bank and Gaza;2003;male;26.51152;128.7936;4.596661;No
11334;West Bank and Gaza;2004;male;26.52924;128.7804;4.569633;No
11335;West Bank and Gaza;2005;male;26.54329;128.8056;4.546241;No
11336;West Bank and Gaza;2006;male;26.54449;128.8421;4.523502;No
11337;West Bank and Gaza;2007;male;26.5546;128.9475;4.501849;No
11338;West Bank and Gaza;2008;male;26.5775;129.0686;4.482241;No
11339;West Bank and Gaza;1980;female;25.15956;127.0914;4.820875;No
11340;West Bank and Gaza;1981;female;25.28804;127.2162;4.821388;No
11341;West Bank and Gaza;1982;female;25.41712;127.3237;4.822;No
11342;West Bank and Gaza;1983;female;25.54207;127.409;4.821256;No
11343;West Bank and Gaza;1984;female;25.66677;127.4909;4.820451;No
11344;West Bank and Gaza;1985;female;25.79006;127.5676;4.818942;No
11345;West Bank and Gaza;1986;female;25.9203;127.6486;4.819209;No
11346;West Bank and Gaza;1987;female;26.04705;127.7166;4.818305;No
11347;West Bank and Gaza;1988;female;26.16991;127.7735;4.816766;No
11348;West Bank and Gaza;1989;female;26.29246;127.8208;4.815391;No
11349;West Bank and Gaza;1990;female;26.42273;127.8804;4.815858;No
11350;West Bank and Gaza;1991;female;26.55234;127.9232;4.816121;No
11351;West Bank and Gaza;1992;female;26.693;127.9818;4.819214;No
11352;West Bank and Gaza;1993;female;26.84007;128.0369;4.82369;No
11353;West Bank and Gaza;1994;female;27.00804;128.0975;4.829781;No
11354;West Bank and Gaza;1995;female;27.18151;128.1294;4.83485;No
11355;West Bank and Gaza;1996;female;27.42813;128.2303;4.828604;No
11356;West Bank and Gaza;1997;female;27.67912;128.2846;4.826005;No
11357;West Bank and Gaza;1998;female;27.91472;128.3159;4.825128;No
11358;West Bank and Gaza;1999;female;28.14163;128.308;4.82546;No
11359;West Bank and Gaza;2000;female;28.33796;128.2632;4.821314;No
11360;West Bank and Gaza;2001;female;28.48209;128.1633;4.808185;No
11361;West Bank and Gaza;2002;female;28.59626;128.0281;4.787444;No
11362;West Bank and Gaza;2003;female;28.69344;127.8941;4.764441;No
11363;West Bank and Gaza;2004;female;28.77777;127.7742;4.73966;No
11364;West Bank and Gaza;2005;female;28.85596;127.6321;4.717337;No
11365;West Bank and Gaza;2006;female;28.91308;127.4807;4.694195;No
11366;West Bank and Gaza;2007;female;28.96325;127.369;4.672748;No
11367;West Bank and Gaza;2008;female;29.02643;127.2788;4.652875;No
11368;Yemen. Rep.;1980;male;22.90384;127.8183;4.602769;No
11369;Yemen. Rep.;1981;male;22.96813;127.8399;4.607018;No
11370;Yemen. Rep.;1982;male;23.02669;127.8002;4.607944;No
11371;Yemen. Rep.;1983;male;23.07279;127.7308;4.610494;No
11372;Yemen. Rep.;1984;male;23.12566;127.6509;4.611309;No
11373;Yemen. Rep.;1985;male;23.16944;127.5495;4.609624;No
11374;Yemen. Rep.;1986;male;23.20933;127.4111;4.603873;No
11375;Yemen. Rep.;1987;male;23.25043;127.2718;4.596937;No
11376;Yemen. Rep.;1988;male;23.29401;127.1406;4.588871;No
11377;Yemen. Rep.;1989;male;23.33879;127.0219;4.578156;No
11378;Yemen. Rep.;1990;male;23.38236;126.9431;4.569581;No
11379;Yemen. Rep.;1991;male;23.42152;126.8605;4.56162;No
11380;Yemen. Rep.;1992;male;23.46544;126.7628;4.551685;No
11381;Yemen. Rep.;1993;male;23.51371;126.6936;4.541451;No
11382;Yemen. Rep.;1994;male;23.56154;126.6541;4.532893;No
11383;Yemen. Rep.;1995;male;23.61684;126.6593;4.526572;No
11384;Yemen. Rep.;1996;male;23.66973;126.6943;4.522269;No
11385;Yemen. Rep.;1997;male;23.72737;126.7797;4.521294;No
11386;Yemen. Rep.;1998;male;23.79152;126.894;4.517256;No
11387;Yemen. Rep.;1999;male;23.85482;127.0467;4.512969;No
11388;Yemen. Rep.;2000;male;23.92467;127.2462;4.507998;No
11389;Yemen. Rep.;2001;male;23.99129;127.4622;4.50217;No
11390;Yemen. Rep.;2002;male;24.05692;127.7017;4.495849;No
11391;Yemen. Rep.;2003;male;24.12459;127.9526;4.490152;No
11392;Yemen. Rep.;2004;male;24.19204;128.1838;4.483387;No
11393;Yemen. Rep.;2005;male;24.25638;128.4115;4.47598;No
11394;Yemen. Rep.;2006;male;24.3212;128.6393;4.467223;No
11395;Yemen. Rep.;2007;male;24.37949;128.8396;4.457032;No
11396;Yemen. Rep.;2008;male;24.44157;129.0386;4.446745;No
11397;Yemen. Rep.;1980;female;23.48817;123.5039;4.687829;No
11398;Yemen. Rep.;1981;female;23.60286;123.7156;4.694153;No
11399;Yemen. Rep.;1982;female;23.71333;123.8853;4.697597;No
11400;Yemen. Rep.;1983;female;23.82446;123.9931;4.700813;No
11401;Yemen. Rep.;1984;female;23.93707;124.1002;4.70341;No
11402;Yemen. Rep.;1985;female;24.03168;124.1695;4.702974;No
11403;Yemen. Rep.;1986;female;24.12344;124.2453;4.699171;No
11404;Yemen. Rep.;1987;female;24.2196;124.3342;4.694582;No
11405;Yemen. Rep.;1988;female;24.31166;124.4476;4.689281;No
11406;Yemen. Rep.;1989;female;24.393;124.5944;4.682257;No
11407;Yemen. Rep.;1990;female;24.4613;124.7192;4.676765;No
11408;Yemen. Rep.;1991;female;24.53358;124.8029;4.671896;No
11409;Yemen. Rep.;1992;female;24.60938;124.9112;4.665788;No
11410;Yemen. Rep.;1993;female;24.68192;125.0239;4.660301;No
11411;Yemen. Rep.;1994;female;24.7587;125.1176;4.656028;No
11412;Yemen. Rep.;1995;female;24.84297;125.2144;4.653063;No
11413;Yemen. Rep.;1996;female;24.92812;125.2831;4.650513;No
11414;Yemen. Rep.;1997;female;25.02229;125.3393;4.649968;No
11415;Yemen. Rep.;1998;female;25.12083;125.4326;4.647203;No
11416;Yemen. Rep.;1999;female;25.22779;125.5215;4.644019;No
11417;Yemen. Rep.;2000;female;25.33409;125.6419;4.640518;No
11418;Yemen. Rep.;2001;female;25.44147;125.7573;4.63572;No
11419;Yemen. Rep.;2002;female;25.54654;125.8695;4.629845;No
11420;Yemen. Rep.;2003;female;25.65106;125.9661;4.62472;No
11421;Yemen. Rep.;2004;female;25.75105;126.0559;4.618387;No
11422;Yemen. Rep.;2005;female;25.84677;126.1325;4.611324;No
11423;Yemen. Rep.;2006;female;25.93584;126.2154;4.602932;No
11424;Yemen. Rep.;2007;female;26.01885;126.2912;4.592202;No
11425;Yemen. Rep.;2008;female;26.10769;126.3708;4.581277;No
11426;Zambia;1980;male;19.66295;130.692;4.540227;No
11427;Zambia;1981;male;19.69512;130.448;4.531673;No
11428;Zambia;1982;male;19.72538;130.2214;4.522316;No
11429;Zambia;1983;male;19.7542;129.9916;4.510716;No
11430;Zambia;1984;male;19.7807;129.7677;4.497832;No
11431;Zambia;1985;male;19.80335;129.5868;4.486299;No
11432;Zambia;1986;male;19.82396;129.4227;4.473238;No
11433;Zambia;1987;male;19.85065;129.3319;4.462459;No
11434;Zambia;1988;male;19.8832;129.2855;4.452866;No
11435;Zambia;1989;male;19.92451;129.2976;4.442868;No
11436;Zambia;1990;male;19.9668;129.3307;4.434116;No
11437;Zambia;1991;male;20.00746;129.3754;4.427097;No
11438;Zambia;1992;male;20.04096;129.4126;4.418695;No
11439;Zambia;1993;male;20.07781;129.488;4.412085;No
11440;Zambia;1994;male;20.09502;129.4924;4.399848;No
11441;Zambia;1995;male;20.09977;129.4658;4.385159;No
11442;Zambia;1996;male;20.11009;129.4899;4.37249;No
11443;Zambia;1997;male;20.12375;129.58;4.364335;No
11444;Zambia;1998;male;20.13349;129.7233;4.355391;No
11445;Zambia;1999;male;20.15094;129.9351;4.346573;No
11446;Zambia;2000;male;20.17261;130.2086;4.340463;No
11447;Zambia;2001;male;20.20266;130.5573;4.334894;No
11448;Zambia;2002;male;20.24298;130.9721;4.331329;No
11449;Zambia;2003;male;20.29474;131.4433;4.329579;No
11450;Zambia;2004;male;20.35966;131.9682;4.329704;No
11451;Zambia;2005;male;20.43398;132.5372;4.329919;No
11452;Zambia;2006;male;20.51422;133.1288;4.331175;No
11453;Zambia;2007;male;20.5977;133.7211;4.33397;No
11454;Zambia;2008;male;20.68321;134.3137;4.338276;No
11455;Zambia;1980;female;21.3708;127.2273;4.769215;No
11456;Zambia;1981;female;21.42804;127.2752;4.752243;No
11457;Zambia;1982;female;21.47265;127.2843;4.734734;No
11458;Zambia;1983;female;21.51598;127.3063;4.715637;No
11459;Zambia;1984;female;21.55815;127.3229;4.695463;No
11460;Zambia;1985;female;21.58972;127.324;4.675613;No
11461;Zambia;1986;female;21.61613;127.3397;4.654394;No
11462;Zambia;1987;female;21.6515;127.3958;4.63511;No
11463;Zambia;1988;female;21.70242;127.4855;4.617918;No
11464;Zambia;1989;female;21.75856;127.6195;4.602322;No
11465;Zambia;1990;female;21.81156;127.7462;4.587836;No
11466;Zambia;1991;female;21.8637;127.8646;4.574726;No
11467;Zambia;1992;female;21.91036;127.9677;4.561107;No
11468;Zambia;1993;female;21.96096;128.0878;4.550317;No
11469;Zambia;1994;female;22.00116;128.174;4.535413;No
11470;Zambia;1995;female;22.04079;128.2397;4.518526;No
11471;Zambia;1996;female;22.08613;128.343;4.503759;No
11472;Zambia;1997;female;22.13393;128.457;4.493097;No
11473;Zambia;1998;female;22.17997;128.598;4.482165;No
